"profesorCorreo","estudianteCorreo","asignaturaNombre","cursoNombre","trimestre","tareaNombre","valor"
"marta-rodriguez-delgado@profesor.juego-02","sergio-rodriguez-gomez@alumno.juego-02","Tecnologia","1BACH-2","2","Evaluacion T2","6.67"
"marta-rodriguez-delgado@profesor.juego-02","sergio-rodriguez-gomez@alumno.juego-02","Tecnologia","1BACH-2","3","Evaluacion T3","4.73"
"alvaro-gutierrez-romero@profesor.juego-02","noa-dominguez-ramos@alumno.juego-02","Matematicas","1BACH-3","1","Evaluacion T1","8.89"
"alvaro-gutierrez-romero@profesor.juego-02","noa-dominguez-ramos@alumno.juego-02","Matematicas","1BACH-3","2","Evaluacion T2","9.06"
"alvaro-gutierrez-romero@profesor.juego-02","noa-dominguez-ramos@alumno.juego-02","Matematicas","1BACH-3","3","Evaluacion T3","5.30"
"beatriz-molina-suarez@profesor.juego-02","noa-dominguez-ramos@alumno.juego-02","Lengua","1BACH-3","1","Evaluacion T1","3.52"
"beatriz-molina-suarez@profesor.juego-02","noa-dominguez-ramos@alumno.juego-02","Lengua","1BACH-3","2","Evaluacion T2","10.00"
"beatriz-molina-suarez@profesor.juego-02","noa-dominguez-ramos@alumno.juego-02","Lengua","1BACH-3","3","Evaluacion T3","9.42"
"alejandro-serrano-reyes@profesor.juego-02","noa-dominguez-ramos@alumno.juego-02","Ingles","1BACH-3","1","Evaluacion T1","7.76"
"alejandro-serrano-reyes@profesor.juego-02","noa-dominguez-ramos@alumno.juego-02","Ingles","1BACH-3","2","Evaluacion T2","4.65"
"alejandro-serrano-reyes@profesor.juego-02","noa-dominguez-ramos@alumno.juego-02","Ingles","1BACH-3","3","Evaluacion T3","6.07"
"nuria-vazquez-diaz@profesor.juego-02","noa-dominguez-ramos@alumno.juego-02","Fisica","1BACH-3","1","Evaluacion T1","4.97"
"nuria-vazquez-diaz@profesor.juego-02","noa-dominguez-ramos@alumno.juego-02","Fisica","1BACH-3","2","Evaluacion T2","5.34"
"nuria-vazquez-diaz@profesor.juego-02","noa-dominguez-ramos@alumno.juego-02","Fisica","1BACH-3","3","Evaluacion T3","9.58"
"roberto-martinez-castro@profesor.juego-02","noa-dominguez-ramos@alumno.juego-02","Historia","1BACH-3","1","Evaluacion T1","10.00"
"roberto-martinez-castro@profesor.juego-02","noa-dominguez-ramos@alumno.juego-02","Historia","1BACH-3","2","Evaluacion T2","6.23"
"roberto-martinez-castro@profesor.juego-02","noa-dominguez-ramos@alumno.juego-02","Historia","1BACH-3","3","Evaluacion T3","9.22"
"sandra-fernandez-munoz@profesor.juego-02","noa-dominguez-ramos@alumno.juego-02","Tecnologia","1BACH-3","1","Evaluacion T1","7.88"
"sandra-fernandez-munoz@profesor.juego-02","noa-dominguez-ramos@alumno.juego-02","Tecnologia","1BACH-3","2","Evaluacion T2","5.30"
"sandra-fernandez-munoz@profesor.juego-02","noa-dominguez-ramos@alumno.juego-02","Tecnologia","1BACH-3","3","Evaluacion T3","6.11"
"pablo-torres-fernandez@profesor.juego-02","diego-medina-martinez@alumno.juego-02","Matematicas","2BACH-1","1","Evaluacion T1","8.33"
"pablo-torres-fernandez@profesor.juego-02","diego-medina-martinez@alumno.juego-02","Matematicas","2BACH-1","2","Evaluacion T2","7.64"
"pablo-torres-fernandez@profesor.juego-02","diego-medina-martinez@alumno.juego-02","Matematicas","2BACH-1","3","Evaluacion T3","4.33"
"cristina-castro-blanco@profesor.juego-02","diego-medina-martinez@alumno.juego-02","Lengua","2BACH-1","1","Evaluacion T1","7.16"
"cristina-castro-blanco@profesor.juego-02","diego-medina-martinez@alumno.juego-02","Lengua","2BACH-1","2","Evaluacion T2","6.11"
"cristina-castro-blanco@profesor.juego-02","diego-medina-martinez@alumno.juego-02","Lengua","2BACH-1","3","Evaluacion T3","10.00"
"fernando-santos-vazquez@profesor.juego-02","diego-medina-martinez@alumno.juego-02","Ingles","2BACH-1","1","Evaluacion T1","7.72"
"fernando-santos-vazquez@profesor.juego-02","diego-medina-martinez@alumno.juego-02","Ingles","2BACH-1","2","Evaluacion T2","3.32"
"fernando-santos-vazquez@profesor.juego-02","diego-medina-martinez@alumno.juego-02","Ingles","2BACH-1","3","Evaluacion T3","8.21"
"patricia-reyes-gomez@profesor.juego-02","diego-medina-martinez@alumno.juego-02","Fisica","2BACH-1","1","Evaluacion T1","8.29"
"patricia-reyes-gomez@profesor.juego-02","diego-medina-martinez@alumno.juego-02","Fisica","2BACH-1","2","Evaluacion T2","4.41"
"patricia-reyes-gomez@profesor.juego-02","diego-medina-martinez@alumno.juego-02","Fisica","2BACH-1","3","Evaluacion T3","3.12"
"andres-sanchez-molina@profesor.juego-02","diego-medina-martinez@alumno.juego-02","Historia","2BACH-1","1","Evaluacion T1","4.61"
"andres-sanchez-molina@profesor.juego-02","diego-medina-martinez@alumno.juego-02","Historia","2BACH-1","2","Evaluacion T2","4.97"
"andres-sanchez-molina@profesor.juego-02","diego-medina-martinez@alumno.juego-02","Historia","2BACH-1","3","Evaluacion T3","7.80"
"pilar-romero-ortega@profesor.juego-02","diego-medina-martinez@alumno.juego-02","Tecnologia","2BACH-1","1","Evaluacion T1","6.03"
"pilar-romero-ortega@profesor.juego-02","diego-medina-martinez@alumno.juego-02","Tecnologia","2BACH-1","2","Evaluacion T2","6.55"
"pilar-romero-ortega@profesor.juego-02","diego-medina-martinez@alumno.juego-02","Tecnologia","2BACH-1","3","Evaluacion T3","5.34"
"antonio-dominguez-rodriguez@profesor.juego-02","alba-cruz-moreno@alumno.juego-02","Matematicas","2BACH-2","1","Evaluacion T1","7.04"
"antonio-dominguez-rodriguez@profesor.juego-02","alba-cruz-moreno@alumno.juego-02","Matematicas","2BACH-2","2","Evaluacion T2","9.14"
"antonio-dominguez-rodriguez@profesor.juego-02","alba-cruz-moreno@alumno.juego-02","Matematicas","2BACH-2","3","Evaluacion T3","6.59"
"maria-ramos-ruiz@profesor.juego-02","alba-cruz-moreno@alumno.juego-02","Lengua","2BACH-2","1","Evaluacion T1","10.00"
"maria-ramos-ruiz@profesor.juego-02","alba-cruz-moreno@alumno.juego-02","Lengua","2BACH-2","2","Evaluacion T2","4.41"
"maria-ramos-ruiz@profesor.juego-02","alba-cruz-moreno@alumno.juego-02","Lengua","2BACH-2","3","Evaluacion T3","9.90"
"jose-flores-fuentes@profesor.juego-02","alba-cruz-moreno@alumno.juego-02","Ingles","2BACH-2","1","Evaluacion T1","5.78"
"jose-flores-fuentes@profesor.juego-02","alba-cruz-moreno@alumno.juego-02","Ingles","2BACH-2","2","Evaluacion T2","3.08"
"jose-flores-fuentes@profesor.juego-02","alba-cruz-moreno@alumno.juego-02","Ingles","2BACH-2","3","Evaluacion T3","6.23"
"carmen-mora-gonzalez@profesor.juego-02","alba-cruz-moreno@alumno.juego-02","Fisica","2BACH-2","1","Evaluacion T1","10.00"
"carmen-mora-gonzalez@profesor.juego-02","alba-cruz-moreno@alumno.juego-02","Fisica","2BACH-2","2","Evaluacion T2","5.78"
"carmen-mora-gonzalez@profesor.juego-02","alba-cruz-moreno@alumno.juego-02","Fisica","2BACH-2","3","Evaluacion T3","8.49"
"manuel-gonzalez-moreno@profesor.juego-02","alba-cruz-moreno@alumno.juego-02","Historia","2BACH-2","1","Evaluacion T1","6.71"
"manuel-gonzalez-moreno@profesor.juego-02","alba-cruz-moreno@alumno.juego-02","Historia","2BACH-2","2","Evaluacion T2","9.94"
"manuel-gonzalez-moreno@profesor.juego-02","alba-cruz-moreno@alumno.juego-02","Historia","2BACH-2","3","Evaluacion T3","5.98"
"ana-alvarez-flores@profesor.juego-02","alba-cruz-moreno@alumno.juego-02","Tecnologia","2BACH-2","1","Evaluacion T1","6.27"
"ana-alvarez-flores@profesor.juego-02","alba-cruz-moreno@alumno.juego-02","Tecnologia","2BACH-2","2","Evaluacion T2","4.33"
"ana-alvarez-flores@profesor.juego-02","alba-cruz-moreno@alumno.juego-02","Tecnologia","2BACH-2","3","Evaluacion T3","10.00"
"francisco-ruiz-perez@profesor.juego-02","ivan-romero-munoz@alumno.juego-02","Matematicas","2BACH-3","1","Evaluacion T1","3.76"
"francisco-ruiz-perez@profesor.juego-02","ivan-romero-munoz@alumno.juego-02","Matematicas","2BACH-3","2","Evaluacion T2","5.18"
"francisco-ruiz-perez@profesor.juego-02","ivan-romero-munoz@alumno.juego-02","Matematicas","2BACH-3","3","Evaluacion T3","8.81"
"laura-herrera-dominguez@profesor.juego-02","ivan-romero-munoz@alumno.juego-02","Lengua","2BACH-3","1","Evaluacion T1","4.37"
"laura-herrera-dominguez@profesor.juego-02","ivan-romero-munoz@alumno.juego-02","Lengua","2BACH-3","2","Evaluacion T2","10.00"
"laura-herrera-dominguez@profesor.juego-02","ivan-romero-munoz@alumno.juego-02","Lengua","2BACH-3","3","Evaluacion T3","6.67"
"david-ortega-cabrera@profesor.juego-02","ivan-romero-munoz@alumno.juego-02","Ingles","2BACH-3","1","Evaluacion T1","10.00"
"david-ortega-cabrera@profesor.juego-02","ivan-romero-munoz@alumno.juego-02","Ingles","2BACH-3","2","Evaluacion T2","7.68"
"david-ortega-cabrera@profesor.juego-02","ivan-romero-munoz@alumno.juego-02","Ingles","2BACH-3","3","Evaluacion T3","3.96"
"elena-garcia-sanchez@profesor.juego-02","ivan-romero-munoz@alumno.juego-02","Fisica","2BACH-3","1","Evaluacion T1","5.66"
"elena-garcia-sanchez@profesor.juego-02","ivan-romero-munoz@alumno.juego-02","Fisica","2BACH-3","2","Evaluacion T2","6.87"
"elena-garcia-sanchez@profesor.juego-02","ivan-romero-munoz@alumno.juego-02","Fisica","2BACH-3","3","Evaluacion T3","4.53"
"pedro-gomez-navarro@profesor.juego-02","ivan-romero-munoz@alumno.juego-02","Historia","2BACH-3","1","Evaluacion T1","8.41"
"pedro-gomez-navarro@profesor.juego-02","ivan-romero-munoz@alumno.juego-02","Historia","2BACH-3","2","Evaluacion T2","8.01"
"pedro-gomez-navarro@profesor.juego-02","ivan-romero-munoz@alumno.juego-02","Historia","2BACH-3","3","Evaluacion T3","7.72"
"isabel-jimenez-santos@profesor.juego-02","ivan-romero-munoz@alumno.juego-02","Tecnologia","2BACH-3","1","Evaluacion T1","10.00"
"isabel-jimenez-santos@profesor.juego-02","ivan-romero-munoz@alumno.juego-02","Tecnologia","2BACH-3","2","Evaluacion T2","6.15"
"isabel-jimenez-santos@profesor.juego-02","ivan-romero-munoz@alumno.juego-02","Tecnologia","2BACH-3","3","Evaluacion T3","7.56"
"antonio-gomez-navarro@profesor.juego-02","irene-blanco-alvarez@alumno.juego-02","Matematicas","1ESO-1","1","Evaluacion T1","5.26"
"antonio-gomez-navarro@profesor.juego-02","irene-blanco-alvarez@alumno.juego-02","Matematicas","1ESO-1","2","Evaluacion T2","5.30"
"antonio-gomez-navarro@profesor.juego-02","irene-blanco-alvarez@alumno.juego-02","Matematicas","1ESO-1","3","Evaluacion T3","6.55"
"maria-jimenez-santos@profesor.juego-02","irene-blanco-alvarez@alumno.juego-02","Lengua","1ESO-1","1","Evaluacion T1","10.00"
"maria-jimenez-santos@profesor.juego-02","irene-blanco-alvarez@alumno.juego-02","Lengua","1ESO-1","2","Evaluacion T2","3.68"
"maria-jimenez-santos@profesor.juego-02","irene-blanco-alvarez@alumno.juego-02","Lengua","1ESO-1","3","Evaluacion T3","7.40"
"jose-blanco-lopez@profesor.juego-02","irene-blanco-alvarez@alumno.juego-02","Ingles","1ESO-1","1","Evaluacion T1","9.42"
"jose-blanco-lopez@profesor.juego-02","irene-blanco-alvarez@alumno.juego-02","Ingles","1ESO-1","2","Evaluacion T2","5.82"
"jose-blanco-lopez@profesor.juego-02","irene-blanco-alvarez@alumno.juego-02","Ingles","1ESO-1","3","Evaluacion T3","3.96"
"carmen-medina-torres@profesor.juego-02","irene-blanco-alvarez@alumno.juego-02","Fisica","1ESO-1","1","Evaluacion T1","10.00"
"carmen-medina-torres@profesor.juego-02","irene-blanco-alvarez@alumno.juego-02","Fisica","1ESO-1","2","Evaluacion T2","9.62"
"carmen-medina-torres@profesor.juego-02","irene-blanco-alvarez@alumno.juego-02","Fisica","1ESO-1","3","Evaluacion T3","5.06"
"manuel-munoz-medina@profesor.juego-02","irene-blanco-alvarez@alumno.juego-02","Historia","1ESO-1","1","Evaluacion T1","8.13"
"manuel-munoz-medina@profesor.juego-02","irene-blanco-alvarez@alumno.juego-02","Historia","1ESO-1","2","Evaluacion T2","3.88"
"manuel-munoz-medina@profesor.juego-02","irene-blanco-alvarez@alumno.juego-02","Historia","1ESO-1","3","Evaluacion T3","4.49"
"ana-lopez-martinez@profesor.juego-02","irene-blanco-alvarez@alumno.juego-02","Tecnologia","1ESO-1","1","Evaluacion T1","10.00"
"ana-lopez-martinez@profesor.juego-02","irene-blanco-alvarez@alumno.juego-02","Tecnologia","1ESO-1","2","Evaluacion T2","5.34"
"ana-lopez-martinez@profesor.juego-02","irene-blanco-alvarez@alumno.juego-02","Tecnologia","1ESO-1","3","Evaluacion T3","6.35"
"francisco-diaz-jimenez@profesor.juego-02","rafael-fuentes-santos@alumno.juego-02","Matematicas","1ESO-2","1","Evaluacion T1","6.67"
"francisco-diaz-jimenez@profesor.juego-02","rafael-fuentes-santos@alumno.juego-02","Matematicas","1ESO-2","2","Evaluacion T2","6.11"
"francisco-diaz-jimenez@profesor.juego-02","rafael-fuentes-santos@alumno.juego-02","Matematicas","1ESO-2","3","Evaluacion T3","5.22"
"laura-navarro-serrano@profesor.juego-02","rafael-fuentes-santos@alumno.juego-02","Lengua","1ESO-2","1","Evaluacion T1","4.85"
"laura-navarro-serrano@profesor.juego-02","rafael-fuentes-santos@alumno.juego-02","Lengua","1ESO-2","2","Evaluacion T2","9.94"
"laura-navarro-serrano@profesor.juego-02","rafael-fuentes-santos@alumno.juego-02","Lengua","1ESO-2","3","Evaluacion T3","4.69"
"david-suarez-garcia@profesor.juego-02","rafael-fuentes-santos@alumno.juego-02","Ingles","1ESO-2","1","Evaluacion T1","4.13"
"david-suarez-garcia@profesor.juego-02","rafael-fuentes-santos@alumno.juego-02","Ingles","1ESO-2","2","Evaluacion T2","4.97"
"david-suarez-garcia@profesor.juego-02","rafael-fuentes-santos@alumno.juego-02","Ingles","1ESO-2","3","Evaluacion T3","7.52"
"elena-cabrera-gutierrez@profesor.juego-02","rafael-fuentes-santos@alumno.juego-02","Fisica","1ESO-2","1","Evaluacion T1","9.58"
"elena-cabrera-gutierrez@profesor.juego-02","rafael-fuentes-santos@alumno.juego-02","Fisica","1ESO-2","2","Evaluacion T2","7.76"
"elena-cabrera-gutierrez@profesor.juego-02","rafael-fuentes-santos@alumno.juego-02","Fisica","1ESO-2","3","Evaluacion T3","6.95"
"pedro-delgado-herrera@profesor.juego-02","rafael-fuentes-santos@alumno.juego-02","Historia","1ESO-2","1","Evaluacion T1","5.38"
"pedro-delgado-herrera@profesor.juego-02","rafael-fuentes-santos@alumno.juego-02","Historia","1ESO-2","2","Evaluacion T2","4.09"
"pedro-delgado-herrera@profesor.juego-02","rafael-fuentes-santos@alumno.juego-02","Historia","1ESO-2","3","Evaluacion T3","3.56"
"isabel-perez-cruz@profesor.juego-02","rafael-fuentes-santos@alumno.juego-02","Tecnologia","1ESO-2","1","Evaluacion T1","5.94"
"isabel-perez-cruz@profesor.juego-02","rafael-fuentes-santos@alumno.juego-02","Tecnologia","1ESO-2","2","Evaluacion T2","10.00"
"isabel-perez-cruz@profesor.juego-02","rafael-fuentes-santos@alumno.juego-02","Tecnologia","1ESO-2","3","Evaluacion T3","7.56"
"javier-alonso-alvarez@profesor.juego-02","leire-sanchez-rodriguez@alumno.juego-02","Matematicas","1ESO-3","1","Evaluacion T1","8.61"
"javier-alonso-alvarez@profesor.juego-02","leire-sanchez-rodriguez@alumno.juego-02","Matematicas","1ESO-3","2","Evaluacion T2","4.49"
"javier-alonso-alvarez@profesor.juego-02","leire-sanchez-rodriguez@alumno.juego-02","Matematicas","1ESO-3","3","Evaluacion T3","6.95"
"lucia-moreno-vargas@profesor.juego-02","leire-sanchez-rodriguez@alumno.juego-02","Lengua","1ESO-3","1","Evaluacion T1","7.64"
"lucia-moreno-vargas@profesor.juego-02","leire-sanchez-rodriguez@alumno.juego-02","Lengua","1ESO-3","2","Evaluacion T2","6.59"
"lucia-moreno-vargas@profesor.juego-02","leire-sanchez-rodriguez@alumno.juego-02","Lengua","1ESO-3","3","Evaluacion T3","3.56"
"miguel-vargas-mora@profesor.juego-02","leire-sanchez-rodriguez@alumno.juego-02","Ingles","1ESO-3","1","Evaluacion T1","9.34"
"miguel-vargas-mora@profesor.juego-02","leire-sanchez-rodriguez@alumno.juego-02","Ingles","1ESO-3","2","Evaluacion T2","8.41"
"miguel-vargas-mora@profesor.juego-02","leire-sanchez-rodriguez@alumno.juego-02","Ingles","1ESO-3","3","Evaluacion T3","5.94"
"rosa-fuentes-alonso@profesor.juego-02","leire-sanchez-rodriguez@alumno.juego-02","Fisica","1ESO-3","1","Evaluacion T1","7.04"
"rosa-fuentes-alonso@profesor.juego-02","leire-sanchez-rodriguez@alumno.juego-02","Fisica","1ESO-3","2","Evaluacion T2","7.92"
"rosa-fuentes-alonso@profesor.juego-02","leire-sanchez-rodriguez@alumno.juego-02","Fisica","1ESO-3","3","Evaluacion T3","8.25"
"carlos-cruz-ramos@profesor.juego-02","leire-sanchez-rodriguez@alumno.juego-02","Historia","1ESO-3","1","Evaluacion T1","3.04"
"carlos-cruz-ramos@profesor.juego-02","leire-sanchez-rodriguez@alumno.juego-02","Historia","1ESO-3","2","Evaluacion T2","8.17"
"carlos-cruz-ramos@profesor.juego-02","leire-sanchez-rodriguez@alumno.juego-02","Historia","1ESO-3","3","Evaluacion T3","9.06"
"marta-rodriguez-delgado@profesor.juego-02","leire-sanchez-rodriguez@alumno.juego-02","Tecnologia","1ESO-3","1","Evaluacion T1","4.45"
"marta-rodriguez-delgado@profesor.juego-02","leire-sanchez-rodriguez@alumno.juego-02","Tecnologia","1ESO-3","2","Evaluacion T2","10.00"
"marta-rodriguez-delgado@profesor.juego-02","leire-sanchez-rodriguez@alumno.juego-02","Tecnologia","1ESO-3","3","Evaluacion T3","9.74"
"alvaro-gutierrez-romero@profesor.juego-02","ruben-jimenez-suarez@alumno.juego-02","Matematicas","1ESO-4","1","Evaluacion T1","4.17"
"alvaro-gutierrez-romero@profesor.juego-02","ruben-jimenez-suarez@alumno.juego-02","Matematicas","1ESO-4","2","Evaluacion T2","5.62"
"alvaro-gutierrez-romero@profesor.juego-02","ruben-jimenez-suarez@alumno.juego-02","Matematicas","1ESO-4","3","Evaluacion T3","10.00"
"beatriz-molina-suarez@profesor.juego-02","ruben-jimenez-suarez@alumno.juego-02","Lengua","1ESO-4","1","Evaluacion T1","6.31"
"beatriz-molina-suarez@profesor.juego-02","ruben-jimenez-suarez@alumno.juego-02","Lengua","1ESO-4","2","Evaluacion T2","9.94"
"beatriz-molina-suarez@profesor.juego-02","ruben-jimenez-suarez@alumno.juego-02","Lengua","1ESO-4","3","Evaluacion T3","6.71"
"alejandro-serrano-reyes@profesor.juego-02","ruben-jimenez-suarez@alumno.juego-02","Ingles","1ESO-4","1","Evaluacion T1","10.00"
"alejandro-serrano-reyes@profesor.juego-02","ruben-jimenez-suarez@alumno.juego-02","Ingles","1ESO-4","2","Evaluacion T2","4.29"
"alejandro-serrano-reyes@profesor.juego-02","ruben-jimenez-suarez@alumno.juego-02","Ingles","1ESO-4","3","Evaluacion T3","4.37"
"nuria-vazquez-diaz@profesor.juego-02","ruben-jimenez-suarez@alumno.juego-02","Fisica","1ESO-4","1","Evaluacion T1","6.07"
"nuria-vazquez-diaz@profesor.juego-02","ruben-jimenez-suarez@alumno.juego-02","Fisica","1ESO-4","2","Evaluacion T2","6.39"
"nuria-vazquez-diaz@profesor.juego-02","ruben-jimenez-suarez@alumno.juego-02","Fisica","1ESO-4","3","Evaluacion T3","6.55"
"roberto-martinez-castro@profesor.juego-02","ruben-jimenez-suarez@alumno.juego-02","Historia","1ESO-4","1","Evaluacion T1","3.16"
"roberto-martinez-castro@profesor.juego-02","ruben-jimenez-suarez@alumno.juego-02","Historia","1ESO-4","2","Evaluacion T2","4.21"
"roberto-martinez-castro@profesor.juego-02","ruben-jimenez-suarez@alumno.juego-02","Historia","1ESO-4","3","Evaluacion T3","8.05"
"sandra-fernandez-munoz@profesor.juego-02","ruben-jimenez-suarez@alumno.juego-02","Tecnologia","1ESO-4","1","Evaluacion T1","10.00"
"sandra-fernandez-munoz@profesor.juego-02","ruben-jimenez-suarez@alumno.juego-02","Tecnologia","1ESO-4","2","Evaluacion T2","6.31"
"sandra-fernandez-munoz@profesor.juego-02","ruben-jimenez-suarez@alumno.juego-02","Tecnologia","1ESO-4","3","Evaluacion T3","10.00"
"pablo-torres-fernandez@profesor.juego-02","marina-vargas-garcia@alumno.juego-02","Matematicas","2ESO-1","1","Evaluacion T1","6.11"
"pablo-torres-fernandez@profesor.juego-02","marina-vargas-garcia@alumno.juego-02","Matematicas","2ESO-1","2","Evaluacion T2","6.67"
"pablo-torres-fernandez@profesor.juego-02","marina-vargas-garcia@alumno.juego-02","Matematicas","2ESO-1","3","Evaluacion T3","5.66"
"cristina-castro-blanco@profesor.juego-02","marina-vargas-garcia@alumno.juego-02","Lengua","2ESO-1","1","Evaluacion T1","9.54"
"cristina-castro-blanco@profesor.juego-02","marina-vargas-garcia@alumno.juego-02","Lengua","2ESO-1","2","Evaluacion T2","6.63"
"cristina-castro-blanco@profesor.juego-02","marina-vargas-garcia@alumno.juego-02","Lengua","2ESO-1","3","Evaluacion T3","3.40"
"fernando-santos-vazquez@profesor.juego-02","marina-vargas-garcia@alumno.juego-02","Ingles","2ESO-1","1","Evaluacion T1","10.00"
"fernando-santos-vazquez@profesor.juego-02","marina-vargas-garcia@alumno.juego-02","Ingles","2ESO-1","2","Evaluacion T2","8.29"
"fernando-santos-vazquez@profesor.juego-02","marina-vargas-garcia@alumno.juego-02","Ingles","2ESO-1","3","Evaluacion T3","9.38"
"patricia-reyes-gomez@profesor.juego-02","marina-vargas-garcia@alumno.juego-02","Fisica","2ESO-1","1","Evaluacion T1","9.14"
"patricia-reyes-gomez@profesor.juego-02","marina-vargas-garcia@alumno.juego-02","Fisica","2ESO-1","2","Evaluacion T2","6.91"
"patricia-reyes-gomez@profesor.juego-02","marina-vargas-garcia@alumno.juego-02","Fisica","2ESO-1","3","Evaluacion T3","3.20"
"andres-sanchez-molina@profesor.juego-02","marina-vargas-garcia@alumno.juego-02","Historia","2ESO-1","1","Evaluacion T1","9.70"
