"estudianteCorreo","asignaturaNombre","cursoNombre"
"sergio-rodriguez-gomez2@alumno.juego-02","Tecnologia","2ESO-2"
"noa-dominguez-ramos2@alumno.juego-02","Matematicas","2ESO-3"
"noa-dominguez-ramos2@alumno.juego-02","Lengua","2ESO-3"
"noa-dominguez-ramos2@alumno.juego-02","Ingles","2ESO-3"
"noa-dominguez-ramos2@alumno.juego-02","Fisica","2ESO-3"
"noa-dominguez-ramos2@alumno.juego-02","Historia","2ESO-3"
"noa-dominguez-ramos2@alumno.juego-02","Tecnologia","2ESO-3"
"diego-medina-martinez2@alumno.juego-02","Matematicas","2ESO-4"
"diego-medina-martinez2@alumno.juego-02","Lengua","2ESO-4"
"diego-medina-martinez2@alumno.juego-02","Ingles","2ESO-4"
"diego-medina-martinez2@alumno.juego-02","Fisica","2ESO-4"
"diego-medina-martinez2@alumno.juego-02","Historia","2ESO-4"
"diego-medina-martinez2@alumno.juego-02","Tecnologia","2ESO-4"
"alba-cruz-moreno2@alumno.juego-02","Matematicas","3ESO-1"
"alba-cruz-moreno2@alumno.juego-02","Lengua","3ESO-1"
"alba-cruz-moreno2@alumno.juego-02","Ingles","3ESO-1"
"alba-cruz-moreno2@alumno.juego-02","Fisica","3ESO-1"
"alba-cruz-moreno2@alumno.juego-02","Historia","3ESO-1"
"alba-cruz-moreno2@alumno.juego-02","Tecnologia","3ESO-1"
"ivan-romero-munoz2@alumno.juego-02","Matematicas","3ESO-2"
"ivan-romero-munoz2@alumno.juego-02","Lengua","3ESO-2"
"ivan-romero-munoz2@alumno.juego-02","Ingles","3ESO-2"
"ivan-romero-munoz2@alumno.juego-02","Fisica","3ESO-2"
"ivan-romero-munoz2@alumno.juego-02","Historia","3ESO-2"
"ivan-romero-munoz2@alumno.juego-02","Tecnologia","3ESO-2"
"irene-blanco-alvarez2@alumno.juego-02","Matematicas","3ESO-3"
"irene-blanco-alvarez2@alumno.juego-02","Lengua","3ESO-3"
"irene-blanco-alvarez2@alumno.juego-02","Ingles","3ESO-3"
"irene-blanco-alvarez2@alumno.juego-02","Fisica","3ESO-3"
"irene-blanco-alvarez2@alumno.juego-02","Historia","3ESO-3"
"irene-blanco-alvarez2@alumno.juego-02","Tecnologia","3ESO-3"
"rafael-fuentes-santos2@alumno.juego-02","Matematicas","3ESO-4"
"rafael-fuentes-santos2@alumno.juego-02","Lengua","3ESO-4"
"rafael-fuentes-santos2@alumno.juego-02","Ingles","3ESO-4"
"rafael-fuentes-santos2@alumno.juego-02","Fisica","3ESO-4"
"rafael-fuentes-santos2@alumno.juego-02","Historia","3ESO-4"
"rafael-fuentes-santos2@alumno.juego-02","Tecnologia","3ESO-4"
"leire-sanchez-rodriguez2@alumno.juego-02","Matematicas","4ESO-1"
"leire-sanchez-rodriguez2@alumno.juego-02","Lengua","4ESO-1"
"leire-sanchez-rodriguez2@alumno.juego-02","Ingles","4ESO-1"
"leire-sanchez-rodriguez2@alumno.juego-02","Fisica","4ESO-1"
"leire-sanchez-rodriguez2@alumno.juego-02","Historia","4ESO-1"
"leire-sanchez-rodriguez2@alumno.juego-02","Tecnologia","4ESO-1"
"ruben-jimenez-suarez2@alumno.juego-02","Matematicas","4ESO-2"
"ruben-jimenez-suarez2@alumno.juego-02","Lengua","4ESO-2"
"ruben-jimenez-suarez2@alumno.juego-02","Ingles","4ESO-2"
"ruben-jimenez-suarez2@alumno.juego-02","Fisica","4ESO-2"
"ruben-jimenez-suarez2@alumno.juego-02","Historia","4ESO-2"
"ruben-jimenez-suarez2@alumno.juego-02","Tecnologia","4ESO-2"
"marina-vargas-garcia2@alumno.juego-02","Matematicas","4ESO-3"
"marina-vargas-garcia2@alumno.juego-02","Lengua","4ESO-3"
"marina-vargas-garcia2@alumno.juego-02","Ingles","4ESO-3"
"marina-vargas-garcia2@alumno.juego-02","Fisica","4ESO-3"
"marina-vargas-garcia2@alumno.juego-02","Historia","4ESO-3"
"marina-vargas-garcia2@alumno.juego-02","Tecnologia","4ESO-3"
"gonzalo-reyes-dominguez2@alumno.juego-02","Matematicas","4ESO-4"
"gonzalo-reyes-dominguez2@alumno.juego-02","Lengua","4ESO-4"
"gonzalo-reyes-dominguez2@alumno.juego-02","Ingles","4ESO-4"
"gonzalo-reyes-dominguez2@alumno.juego-02","Fisica","4ESO-4"
"gonzalo-reyes-dominguez2@alumno.juego-02","Historia","4ESO-4"
"gonzalo-reyes-dominguez2@alumno.juego-02","Tecnologia","4ESO-4"
"carla-gomez-vazquez2@alumno.juego-02","Matematicas","1BACH-1"
"carla-gomez-vazquez2@alumno.juego-02","Lengua","1BACH-1"
"carla-gomez-vazquez2@alumno.juego-02","Ingles","1BACH-1"
"carla-gomez-vazquez2@alumno.juego-02","Fisica","1BACH-1"
"carla-gomez-vazquez2@alumno.juego-02","Historia","1BACH-1"
"carla-gomez-vazquez2@alumno.juego-02","Tecnologia","1BACH-1"
"raul-moreno-alonso2@alumno.juego-02","Matematicas","1BACH-2"
"raul-moreno-alonso2@alumno.juego-02","Lengua","1BACH-2"
"raul-moreno-alonso2@alumno.juego-02","Ingles","1BACH-2"
"raul-moreno-alonso2@alumno.juego-02","Fisica","1BACH-2"
"raul-moreno-alonso2@alumno.juego-02","Historia","1BACH-2"
"raul-moreno-alonso2@alumno.juego-02","Tecnologia","1BACH-2"
"ines-santos-medina2@alumno.juego-02","Matematicas","1BACH-3"
"ines-santos-medina2@alumno.juego-02","Lengua","1BACH-3"
"ines-santos-medina2@alumno.juego-02","Ingles","1BACH-3"
"ines-santos-medina2@alumno.juego-02","Fisica","1BACH-3"
"ines-santos-medina2@alumno.juego-02","Historia","1BACH-3"
"ines-santos-medina2@alumno.juego-02","Tecnologia","1BACH-3"
"alberto-garcia-gonzalez2@alumno.juego-02","Matematicas","2BACH-1"
"alberto-garcia-gonzalez2@alumno.juego-02","Lengua","2BACH-1"
"alberto-garcia-gonzalez2@alumno.juego-02","Ingles","2BACH-1"
"alberto-garcia-gonzalez2@alumno.juego-02","Fisica","2BACH-1"
"alberto-garcia-gonzalez2@alumno.juego-02","Historia","2BACH-1"
"alberto-garcia-gonzalez2@alumno.juego-02","Tecnologia","2BACH-1"
"sofia-alonso-castro3@alumno.juego-02","Matematicas","2BACH-2"
"sofia-alonso-castro3@alumno.juego-02","Lengua","2BACH-2"
"sofia-alonso-castro3@alumno.juego-02","Ingles","2BACH-2"
"sofia-alonso-castro3@alumno.juego-02","Fisica","2BACH-2"
"sofia-alonso-castro3@alumno.juego-02","Historia","2BACH-2"
"sofia-alonso-castro3@alumno.juego-02","Tecnologia","2BACH-2"
"daniel-castro-cruz3@alumno.juego-02","Matematicas","2BACH-3"
"daniel-castro-cruz3@alumno.juego-02","Lengua","2BACH-3"
"daniel-castro-cruz3@alumno.juego-02","Ingles","2BACH-3"
"daniel-castro-cruz3@alumno.juego-02","Fisica","2BACH-3"
"daniel-castro-cruz3@alumno.juego-02","Historia","2BACH-3"
"daniel-castro-cruz3@alumno.juego-02","Tecnologia","2BACH-3"
"paula-ortega-navarro3@alumno.juego-02","Matematicas","1ESO-1"
"paula-ortega-navarro3@alumno.juego-02","Lengua","1ESO-1"
"paula-ortega-navarro3@alumno.juego-02","Ingles","1ESO-1"
"paula-ortega-navarro3@alumno.juego-02","Fisica","1ESO-1"
"paula-ortega-navarro3@alumno.juego-02","Historia","1ESO-1"
"paula-ortega-navarro3@alumno.juego-02","Tecnologia","1ESO-1"
"adrian-perez-ortega3@alumno.juego-02","Matematicas","1ESO-2"
"adrian-perez-ortega3@alumno.juego-02","Lengua","1ESO-2"
"adrian-perez-ortega3@alumno.juego-02","Ingles","1ESO-2"
"adrian-perez-ortega3@alumno.juego-02","Fisica","1ESO-2"
"adrian-perez-ortega3@alumno.juego-02","Historia","1ESO-2"
"adrian-perez-ortega3@alumno.juego-02","Tecnologia","1ESO-2"
"lucia-torres-romero3@alumno.juego-02","Matematicas","1ESO-3"
"lucia-torres-romero3@alumno.juego-02","Lengua","1ESO-3"
"lucia-torres-romero3@alumno.juego-02","Ingles","1ESO-3"
"lucia-torres-romero3@alumno.juego-02","Fisica","1ESO-3"
"lucia-torres-romero3@alumno.juego-02","Historia","1ESO-3"
"lucia-torres-romero3@alumno.juego-02","Tecnologia","1ESO-3"
"hugo-herrera-serrano3@alumno.juego-02","Matematicas","1ESO-4"
"hugo-herrera-serrano3@alumno.juego-02","Lengua","1ESO-4"
"hugo-herrera-serrano3@alumno.juego-02","Ingles","1ESO-4"
"hugo-herrera-serrano3@alumno.juego-02","Fisica","1ESO-4"
"hugo-herrera-serrano3@alumno.juego-02","Historia","1ESO-4"
"hugo-herrera-serrano3@alumno.juego-02","Tecnologia","1ESO-4"
"mia-delgado-perez3@alumno.juego-02","Matematicas","2ESO-1"
"mia-delgado-perez3@alumno.juego-02","Lengua","2ESO-1"
"mia-delgado-perez3@alumno.juego-02","Ingles","2ESO-1"
"mia-delgado-perez3@alumno.juego-02","Fisica","2ESO-1"
"mia-delgado-perez3@alumno.juego-02","Historia","2ESO-1"
"mia-delgado-perez3@alumno.juego-02","Tecnologia","2ESO-1"
"marcos-fernandez-blanco3@alumno.juego-02","Matematicas","2ESO-2"
"marcos-fernandez-blanco3@alumno.juego-02","Lengua","2ESO-2"
"marcos-fernandez-blanco3@alumno.juego-02","Ingles","2ESO-2"
"marcos-fernandez-blanco3@alumno.juego-02","Fisica","2ESO-2"
"marcos-fernandez-blanco3@alumno.juego-02","Historia","2ESO-2"
"marcos-fernandez-blanco3@alumno.juego-02","Tecnologia","2ESO-2"
"valeria-ruiz-mora3@alumno.juego-02","Matematicas","2ESO-3"
"valeria-ruiz-mora3@alumno.juego-02","Lengua","2ESO-3"
"valeria-ruiz-mora3@alumno.juego-02","Ingles","2ESO-3"
"valeria-ruiz-mora3@alumno.juego-02","Fisica","2ESO-3"
"valeria-ruiz-mora3@alumno.juego-02","Historia","2ESO-3"
"valeria-ruiz-mora3@alumno.juego-02","Tecnologia","2ESO-3"
"oscar-cabrera-torres3@alumno.juego-02","Matematicas","2ESO-4"
"oscar-cabrera-torres3@alumno.juego-02","Lengua","2ESO-4"
"oscar-cabrera-torres3@alumno.juego-02","Ingles","2ESO-4"
"oscar-cabrera-torres3@alumno.juego-02","Fisica","2ESO-4"
"oscar-cabrera-torres3@alumno.juego-02","Historia","2ESO-4"
"oscar-cabrera-torres3@alumno.juego-02","Tecnologia","2ESO-4"
"sara-martinez-fuentes3@alumno.juego-02","Matematicas","3ESO-1"
"sara-martinez-fuentes3@alumno.juego-02","Lengua","3ESO-1"
"sara-martinez-fuentes3@alumno.juego-02","Ingles","3ESO-1"
"sara-martinez-fuentes3@alumno.juego-02","Fisica","3ESO-1"
"sara-martinez-fuentes3@alumno.juego-02","Historia","3ESO-1"
"sara-martinez-fuentes3@alumno.juego-02","Tecnologia","3ESO-1"
"alejandro-alvarez-diaz3@alumno.juego-02","Matematicas","3ESO-2"
"alejandro-alvarez-diaz3@alumno.juego-02","Lengua","3ESO-2"
"alejandro-alvarez-diaz3@alumno.juego-02","Ingles","3ESO-2"
"alejandro-alvarez-diaz3@alumno.juego-02","Fisica","3ESO-2"
"alejandro-alvarez-diaz3@alumno.juego-02","Historia","3ESO-2"
"alejandro-alvarez-diaz3@alumno.juego-02","Tecnologia","3ESO-2"
"emma-suarez-herrera3@alumno.juego-02","Matematicas","3ESO-3"
"emma-suarez-herrera3@alumno.juego-02","Lengua","3ESO-3"
"emma-suarez-herrera3@alumno.juego-02","Ingles","3ESO-3"
"emma-suarez-herrera3@alumno.juego-02","Fisica","3ESO-3"
"emma-suarez-herrera3@alumno.juego-02","Historia","3ESO-3"
"emma-suarez-herrera3@alumno.juego-02","Tecnologia","3ESO-3"
"martin-vazquez-sanchez3@alumno.juego-02","Matematicas","3ESO-4"
"martin-vazquez-sanchez3@alumno.juego-02","Lengua","3ESO-4"
"martin-vazquez-sanchez3@alumno.juego-02","Ingles","3ESO-4"
"martin-vazquez-sanchez3@alumno.juego-02","Fisica","3ESO-4"
"martin-vazquez-sanchez3@alumno.juego-02","Historia","3ESO-4"
"martin-vazquez-sanchez3@alumno.juego-02","Tecnologia","3ESO-4"
"claudia-gonzalez-molina3@alumno.juego-02","Matematicas","4ESO-1"
"claudia-gonzalez-molina3@alumno.juego-02","Lengua","4ESO-1"
"claudia-gonzalez-molina3@alumno.juego-02","Ingles","4ESO-1"
"claudia-gonzalez-molina3@alumno.juego-02","Fisica","4ESO-1"
"claudia-gonzalez-molina3@alumno.juego-02","Historia","4ESO-1"
"claudia-gonzalez-molina3@alumno.juego-02","Tecnologia","4ESO-1"
"sergio-navarro-delgado3@alumno.juego-02","Matematicas","4ESO-2"
"sergio-navarro-delgado3@alumno.juego-02","Lengua","4ESO-2"
"sergio-navarro-delgado3@alumno.juego-02","Ingles","4ESO-2"
"sergio-navarro-delgado3@alumno.juego-02","Fisica","4ESO-2"
"sergio-navarro-delgado3@alumno.juego-02","Historia","4ESO-2"
"sergio-navarro-delgado3@alumno.juego-02","Tecnologia","4ESO-2"
"noa-serrano-jimenez3@alumno.juego-02","Matematicas","4ESO-3"
"noa-serrano-jimenez3@alumno.juego-02","Lengua","4ESO-3"
"noa-serrano-jimenez3@alumno.juego-02","Ingles","4ESO-3"
"noa-serrano-jimenez3@alumno.juego-02","Fisica","4ESO-3"
"noa-serrano-jimenez3@alumno.juego-02","Historia","4ESO-3"
"noa-serrano-jimenez3@alumno.juego-02","Tecnologia","4ESO-3"
"diego-mora-flores3@alumno.juego-02","Matematicas","4ESO-4"
"diego-mora-flores3@alumno.juego-02","Lengua","4ESO-4"
"diego-mora-flores3@alumno.juego-02","Ingles","4ESO-4"
"diego-mora-flores3@alumno.juego-02","Fisica","4ESO-4"
"diego-mora-flores3@alumno.juego-02","Historia","4ESO-4"
"diego-mora-flores3@alumno.juego-02","Tecnologia","4ESO-4"
"alba-diaz-fernandez3@alumno.juego-02","Matematicas","1BACH-1"
"alba-diaz-fernandez3@alumno.juego-02","Lengua","1BACH-1"
"alba-diaz-fernandez3@alumno.juego-02","Ingles","1BACH-1"
"alba-diaz-fernandez3@alumno.juego-02","Fisica","1BACH-1"
"alba-diaz-fernandez3@alumno.juego-02","Historia","1BACH-1"
"alba-diaz-fernandez3@alumno.juego-02","Tecnologia","1BACH-1"
"ivan-molina-vargas3@alumno.juego-02","Matematicas","1BACH-2"
"ivan-molina-vargas3@alumno.juego-02","Lengua","1BACH-2"
"ivan-molina-vargas3@alumno.juego-02","Ingles","1BACH-2"
"ivan-molina-vargas3@alumno.juego-02","Fisica","1BACH-2"
"ivan-molina-vargas3@alumno.juego-02","Historia","1BACH-2"
"ivan-molina-vargas3@alumno.juego-02","Tecnologia","1BACH-2"
"irene-flores-lopez3@alumno.juego-02","Matematicas","1BACH-3"
"irene-flores-lopez3@alumno.juego-02","Lengua","1BACH-3"
"irene-flores-lopez3@alumno.juego-02","Ingles","1BACH-3"
"irene-flores-lopez3@alumno.juego-02","Fisica","1BACH-3"
"irene-flores-lopez3@alumno.juego-02","Historia","1BACH-3"
"irene-flores-lopez3@alumno.juego-02","Tecnologia","1BACH-3"
"rafael-lopez-ruiz3@alumno.juego-02","Matematicas","2BACH-1"
"rafael-lopez-ruiz3@alumno.juego-02","Lengua","2BACH-1"
"rafael-lopez-ruiz3@alumno.juego-02","Ingles","2BACH-1"
"rafael-lopez-ruiz3@alumno.juego-02","Fisica","2BACH-1"
"rafael-lopez-ruiz3@alumno.juego-02","Historia","2BACH-1"
"rafael-lopez-ruiz3@alumno.juego-02","Tecnologia","2BACH-1"
"leire-gutierrez-reyes3@alumno.juego-02","Matematicas","2BACH-2"
"leire-gutierrez-reyes3@alumno.juego-02","Lengua","2BACH-2"
"leire-gutierrez-reyes3@alumno.juego-02","Ingles","2BACH-2"
"leire-gutierrez-reyes3@alumno.juego-02","Fisica","2BACH-2"
"leire-gutierrez-reyes3@alumno.juego-02","Historia","2BACH-2"
"leire-gutierrez-reyes3@alumno.juego-02","Tecnologia","2BACH-2"
"ruben-ramos-gutierrez3@alumno.juego-02","Matematicas","2BACH-3"
"ruben-ramos-gutierrez3@alumno.juego-02","Lengua","2BACH-3"
"ruben-ramos-gutierrez3@alumno.juego-02","Ingles","2BACH-3"
"ruben-ramos-gutierrez3@alumno.juego-02","Fisica","2BACH-3"
"ruben-ramos-gutierrez3@alumno.juego-02","Historia","2BACH-3"
"ruben-ramos-gutierrez3@alumno.juego-02","Tecnologia","2BACH-3"
"marina-munoz-cabrera3@alumno.juego-02","Matematicas","1ESO-1"
"marina-munoz-cabrera3@alumno.juego-02","Lengua","1ESO-1"
"marina-munoz-cabrera3@alumno.juego-02","Ingles","1ESO-1"
"marina-munoz-cabrera3@alumno.juego-02","Fisica","1ESO-1"
"marina-munoz-cabrera3@alumno.juego-02","Historia","1ESO-1"
"marina-munoz-cabrera3@alumno.juego-02","Tecnologia","1ESO-1"
"gonzalo-rodriguez-gomez3@alumno.juego-02","Matematicas","1ESO-2"
"gonzalo-rodriguez-gomez3@alumno.juego-02","Lengua","1ESO-2"
"gonzalo-rodriguez-gomez3@alumno.juego-02","Ingles","1ESO-2"
"gonzalo-rodriguez-gomez3@alumno.juego-02","Fisica","1ESO-2"
"gonzalo-rodriguez-gomez3@alumno.juego-02","Historia","1ESO-2"
"gonzalo-rodriguez-gomez3@alumno.juego-02","Tecnologia","1ESO-2"
"carla-dominguez-ramos3@alumno.juego-02","Matematicas","1ESO-3"
"carla-dominguez-ramos3@alumno.juego-02","Lengua","1ESO-3"
"carla-dominguez-ramos3@alumno.juego-02","Ingles","1ESO-3"
"carla-dominguez-ramos3@alumno.juego-02","Fisica","1ESO-3"
"carla-dominguez-ramos3@alumno.juego-02","Historia","1ESO-3"
"carla-dominguez-ramos3@alumno.juego-02","Tecnologia","1ESO-3"
"raul-medina-martinez3@alumno.juego-02","Matematicas","1ESO-4"
"raul-medina-martinez3@alumno.juego-02","Lengua","1ESO-4"
"raul-medina-martinez3@alumno.juego-02","Ingles","1ESO-4"
"raul-medina-martinez3@alumno.juego-02","Fisica","1ESO-4"
"raul-medina-martinez3@alumno.juego-02","Historia","1ESO-4"
"raul-medina-martinez3@alumno.juego-02","Tecnologia","1ESO-4"
"ines-cruz-moreno3@alumno.juego-02","Matematicas","2ESO-1"
"ines-cruz-moreno3@alumno.juego-02","Lengua","2ESO-1"
"ines-cruz-moreno3@alumno.juego-02","Ingles","2ESO-1"
"ines-cruz-moreno3@alumno.juego-02","Fisica","2ESO-1"
"ines-cruz-moreno3@alumno.juego-02","Historia","2ESO-1"
"ines-cruz-moreno3@alumno.juego-02","Tecnologia","2ESO-1"
"alberto-romero-munoz3@alumno.juego-02","Matematicas","2ESO-2"
"alberto-romero-munoz3@alumno.juego-02","Lengua","2ESO-2"
"alberto-romero-munoz3@alumno.juego-02","Ingles","2ESO-2"
"alberto-romero-munoz3@alumno.juego-02","Fisica","2ESO-2"
"alberto-romero-munoz3@alumno.juego-02","Historia","2ESO-2"
"alberto-romero-munoz3@alumno.juego-02","Tecnologia","2ESO-2"
"sofia-blanco-alvarez3@alumno.juego-02","Matematicas","2ESO-3"
"sofia-blanco-alvarez3@alumno.juego-02","Lengua","2ESO-3"
"sofia-blanco-alvarez3@alumno.juego-02","Ingles","2ESO-3"
"sofia-blanco-alvarez3@alumno.juego-02","Fisica","2ESO-3"
"sofia-blanco-alvarez3@alumno.juego-02","Historia","2ESO-3"
"sofia-blanco-alvarez3@alumno.juego-02","Tecnologia","2ESO-3"
"daniel-fuentes-santos3@alumno.juego-02","Matematicas","2ESO-4"
"daniel-fuentes-santos3@alumno.juego-02","Lengua","2ESO-4"
"daniel-fuentes-santos3@alumno.juego-02","Ingles","2ESO-4"
"daniel-fuentes-santos3@alumno.juego-02","Fisica","2ESO-4"
"daniel-fuentes-santos3@alumno.juego-02","Historia","2ESO-4"
"daniel-fuentes-santos3@alumno.juego-02","Tecnologia","2ESO-4"
"paula-sanchez-rodriguez3@alumno.juego-02","Matematicas","3ESO-1"
"paula-sanchez-rodriguez3@alumno.juego-02","Lengua","3ESO-1"
"paula-sanchez-rodriguez3@alumno.juego-02","Ingles","3ESO-1"
"paula-sanchez-rodriguez3@alumno.juego-02","Fisica","3ESO-1"
"paula-sanchez-rodriguez3@alumno.juego-02","Historia","3ESO-1"
"paula-sanchez-rodriguez3@alumno.juego-02","Tecnologia","3ESO-1"
"adrian-jimenez-suarez3@alumno.juego-02","Matematicas","3ESO-2"
"adrian-jimenez-suarez3@alumno.juego-02","Lengua","3ESO-2"
"adrian-jimenez-suarez3@alumno.juego-02","Ingles","3ESO-2"
"adrian-jimenez-suarez3@alumno.juego-02","Fisica","3ESO-2"
"adrian-jimenez-suarez3@alumno.juego-02","Historia","3ESO-2"
"adrian-jimenez-suarez3@alumno.juego-02","Tecnologia","3ESO-2"
"lucia-vargas-garcia3@alumno.juego-02","Matematicas","3ESO-3"
"lucia-vargas-garcia3@alumno.juego-02","Lengua","3ESO-3"
"lucia-vargas-garcia3@alumno.juego-02","Ingles","3ESO-3"
"lucia-vargas-garcia3@alumno.juego-02","Fisica","3ESO-3"
"lucia-vargas-garcia3@alumno.juego-02","Historia","3ESO-3"
"lucia-vargas-garcia3@alumno.juego-02","Tecnologia","3ESO-3"
"hugo-reyes-dominguez3@alumno.juego-02","Matematicas","3ESO-4"
"hugo-reyes-dominguez3@alumno.juego-02","Lengua","3ESO-4"
"hugo-reyes-dominguez3@alumno.juego-02","Ingles","3ESO-4"
"hugo-reyes-dominguez3@alumno.juego-02","Fisica","3ESO-4"
"hugo-reyes-dominguez3@alumno.juego-02","Historia","3ESO-4"
"hugo-reyes-dominguez3@alumno.juego-02","Tecnologia","3ESO-4"
"mia-gomez-vazquez3@alumno.juego-02","Matematicas","4ESO-1"
"mia-gomez-vazquez3@alumno.juego-02","Lengua","4ESO-1"
"mia-gomez-vazquez3@alumno.juego-02","Ingles","4ESO-1"
"mia-gomez-vazquez3@alumno.juego-02","Fisica","4ESO-1"
"mia-gomez-vazquez3@alumno.juego-02","Historia","4ESO-1"
"mia-gomez-vazquez3@alumno.juego-02","Tecnologia","4ESO-1"
"marcos-moreno-alonso3@alumno.juego-02","Matematicas","4ESO-2"
"marcos-moreno-alonso3@alumno.juego-02","Lengua","4ESO-2"
"marcos-moreno-alonso3@alumno.juego-02","Ingles","4ESO-2"
"marcos-moreno-alonso3@alumno.juego-02","Fisica","4ESO-2"
"marcos-moreno-alonso3@alumno.juego-02","Historia","4ESO-2"
"marcos-moreno-alonso3@alumno.juego-02","Tecnologia","4ESO-2"
"valeria-santos-medina3@alumno.juego-02","Matematicas","4ESO-3"
"valeria-santos-medina3@alumno.juego-02","Lengua","4ESO-3"
"valeria-santos-medina3@alumno.juego-02","Ingles","4ESO-3"
"valeria-santos-medina3@alumno.juego-02","Fisica","4ESO-3"
"valeria-santos-medina3@alumno.juego-02","Historia","4ESO-3"
"valeria-santos-medina3@alumno.juego-02","Tecnologia","4ESO-3"
"oscar-garcia-gonzalez3@alumno.juego-02","Matematicas","4ESO-4"
"oscar-garcia-gonzalez3@alumno.juego-02","Lengua","4ESO-4"
"oscar-garcia-gonzalez3@alumno.juego-02","Ingles","4ESO-4"
"oscar-garcia-gonzalez3@alumno.juego-02","Fisica","4ESO-4"
"oscar-garcia-gonzalez3@alumno.juego-02","Historia","4ESO-4"
"oscar-garcia-gonzalez3@alumno.juego-02","Tecnologia","4ESO-4"
"sara-alonso-castro3@alumno.juego-02","Matematicas","1BACH-1"
"sara-alonso-castro3@alumno.juego-02","Lengua","1BACH-1"
"sara-alonso-castro3@alumno.juego-02","Ingles","1BACH-1"
"sara-alonso-castro3@alumno.juego-02","Fisica","1BACH-1"
"sara-alonso-castro3@alumno.juego-02","Historia","1BACH-1"
"sara-alonso-castro3@alumno.juego-02","Tecnologia","1BACH-1"
"alejandro-castro-cruz3@alumno.juego-02","Matematicas","1BACH-2"
"alejandro-castro-cruz3@alumno.juego-02","Lengua","1BACH-2"
"alejandro-castro-cruz3@alumno.juego-02","Ingles","1BACH-2"
"alejandro-castro-cruz3@alumno.juego-02","Fisica","1BACH-2"
"alejandro-castro-cruz3@alumno.juego-02","Historia","1BACH-2"
"alejandro-castro-cruz3@alumno.juego-02","Tecnologia","1BACH-2"
"emma-ortega-navarro3@alumno.juego-02","Matematicas","1BACH-3"
"emma-ortega-navarro3@alumno.juego-02","Lengua","1BACH-3"
"emma-ortega-navarro3@alumno.juego-02","Ingles","1BACH-3"
"emma-ortega-navarro3@alumno.juego-02","Fisica","1BACH-3"
"emma-ortega-navarro3@alumno.juego-02","Historia","1BACH-3"
"emma-ortega-navarro3@alumno.juego-02","Tecnologia","1BACH-3"
"martin-perez-ortega3@alumno.juego-02","Matematicas","2BACH-1"
"martin-perez-ortega3@alumno.juego-02","Lengua","2BACH-1"
"martin-perez-ortega3@alumno.juego-02","Ingles","2BACH-1"
"martin-perez-ortega3@alumno.juego-02","Fisica","2BACH-1"
"martin-perez-ortega3@alumno.juego-02","Historia","2BACH-1"
"martin-perez-ortega3@alumno.juego-02","Tecnologia","2BACH-1"
"claudia-torres-romero3@alumno.juego-02","Matematicas","2BACH-2"
"claudia-torres-romero3@alumno.juego-02","Lengua","2BACH-2"
"claudia-torres-romero3@alumno.juego-02","Ingles","2BACH-2"
"claudia-torres-romero3@alumno.juego-02","Fisica","2BACH-2"
"claudia-torres-romero3@alumno.juego-02","Historia","2BACH-2"
"claudia-torres-romero3@alumno.juego-02","Tecnologia","2BACH-2"
"sergio-herrera-serrano3@alumno.juego-02","Matematicas","2BACH-3"
"sergio-herrera-serrano3@alumno.juego-02","Lengua","2BACH-3"
"sergio-herrera-serrano3@alumno.juego-02","Ingles","2BACH-3"
"sergio-herrera-serrano3@alumno.juego-02","Fisica","2BACH-3"
"sergio-herrera-serrano3@alumno.juego-02","Historia","2BACH-3"
"sergio-herrera-serrano3@alumno.juego-02","Tecnologia","2BACH-3"
"noa-delgado-perez3@alumno.juego-02","Matematicas","1ESO-1"
"noa-delgado-perez3@alumno.juego-02","Lengua","1ESO-1"
"noa-delgado-perez3@alumno.juego-02","Ingles","1ESO-1"
"noa-delgado-perez3@alumno.juego-02","Fisica","1ESO-1"
"noa-delgado-perez3@alumno.juego-02","Historia","1ESO-1"
